"","Year","Month","UnitCode","ParkName","Region","State","RecreationVisits","Smoke","stdsmoke","MAXSmoke","stdsmokeMAX","medSmoke","stdsmokemed","Season","CatColS","CatColM","SeasType"
"8516",2002,11,"BRCA","Bryce Canyon NP","Intermountain ","UT",25971,4.34605021325923e-10,-0.233512029793849,4.63418770024759e-09,-0.0711120085237955,2.35617303445679e-10,-0.320939802221911,"Fall","BRCAFall","BRCA11","Shoulder"
"8517",2002,11,"CANY","Canyonlands NP","Intermountain ","UT",12747,3.55645479016385e-10,-0.246252146027922,7.59930673943643e-10,-0.162963067985878,3.0842969844791e-10,-0.300660354039216,"Fall","CANYFall","CANY11","Shoulder"
"8518",2002,11,"CARE","Capitol Reef NP","Intermountain ","UT",19185,3.09727570204213e-10,-0.253660997173478,6.53067433464827e-10,-0.165496586487333,2.68738725717199e-10,-0.31171494199486,"Fall","CAREFall","CARE11","Shoulder"
"8519",2002,11,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",19192,6.9889944817155e-10,-0.190868143829681,1.69980451936169e-09,-0.140680496675759,6.12431161339799e-10,-0.215990952435403,"Fall","CAVEFall","CAVE11","Shoulder"
"8520",2002,11,"CHIS","Channel Islands NP","Pacific West ","CA",32613,2.37604089271143e-09,0.0797385025545537,4.14533429804465e-09,-0.082701766923697,2.63012456258593e-09,0.345969806826559,"Fall","CHISFall","CHIS11","Shoulder"
"8521",2002,11,"CRLA","Crater Lake NP","Pacific West ","OR",11148,1.07662862227559e-09,-0.129921569896662,2.20093698821699e-09,-0.12879962561256,8.78264572179432e-10,-0.14195198035948,"Fall","CRLAFall","CRLA11","Shoulder"
"8522",2002,11,"DEVA","Death Valley NP","Pacific West ","CA",73353,6.50417899199006e-10,-0.198690638122983,1.32766442284549e-09,-0.149503210786171,6.54987397652462e-10,-0.204138341501142,"Fall","DEVAFall","DEVA11","Shoulder"
"8523",2002,11,"GLAC","Glacier NP","Intermountain ","MT",17819,7.25109992211383e-10,-0.186639074513186,1.18903669132919e-08,0.100917813927271,3.08677333693552e-10,-0.300591383555111,"Fall","GLACFall","GLAC11","Shoulder"
"8524",2002,11,"GRBA","Great Basin NP","Pacific West ","NV",1445,2.88748590002432e-10,-0.257045954056779,5.48212475415255e-10,-0.16798249253882,2.6423502275108e-10,-0.312969297258532,"Fall","GRBAFall","GRBA11","Shoulder"
"8525",2002,11,"GRCA","Grand Canyon NP","Intermountain ","AZ",217586,5.46814008499509e-10,-0.215407118122821,1.25092369795965e-09,-0.151322583336003,4.47178793994141e-10,-0.262016451535538,"Fall","GRCAFall","GRCA11","Shoulder"
"8526",2002,11,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",4614,5.05317574522342e-10,-0.222102564635113,8.16863354735631e-10,-0.161613305434438,4.95932850341774e-10,-0.248437645902683,"Fall","GRSAFall","GRSA11","Shoulder"
"8527",2002,11,"GRTE","Grand Teton NP","Intermountain ","WY",58652,2.89372943170165e-10,-0.256945214719957,6.37144004222989e-10,-0.165874099862466,2.28236637922485e-10,-0.322995438820966,"Fall","GRTEFall","GRTE11","Shoulder"
"8528",2002,11,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",15585,6.74925455129884e-10,-0.194736345810239,1.52078005744016e-09,-0.144924816653881,5.98764315906664e-10,-0.219797393409823,"Fall","GUMOFall","GUMO11","Shoulder"
"8529",2002,11,"JOTR","Joshua Tree NP","Pacific West ","CA",120774,6.51063543131588e-10,-0.198586463522848,1.92372451301992e-09,-0.135371791416244,4.94002339035404e-10,-0.248975325016279,"Fall","JOTRFall","JOTR11","Shoulder"
"8530",2002,11,"KICA","Kings Canyon NP","Pacific West ","CA",21833,4.64849236612235e-10,-0.228632127924036,1.34909639015746e-09,-0.14899510074324,3.90964066676602e-10,-0.277673176598701,"Fall","KICAFall","KICA11","Shoulder"
"8531",2002,11,"LAVO","Lassen Volcanic NP","Pacific West ","CA",10322,5.68203157016373e-10,-0.21195598061262,1.26245724985097e-09,-0.151049145370121,5.09118303071432e-10,-0.244765280704583,"Fall","LAVOFall","LAVO11","Shoulder"
"8532",2002,11,"MEVE","Mesa Verde NP","Intermountain ","CO",9067,4.68287320211414e-10,-0.228077393392973,1.00658081869653e-09,-0.157115475284048,4.12570561048042e-10,-0.271655412961042,"Fall","MEVEFall","MEVE11","Shoulder"
"8533",2002,11,"MORA","Mount Rainier NP","Pacific West ","WA",66658,9.53261026566623e-10,-0.149826922218599,5.29900257006943e-09,-0.0553505477521703,7.84123710406703e-10,-0.168171756925485,"Fall","MORAFall","MORA11","Shoulder"
"8534",2002,11,"NOCA","North Cascades NP","Pacific West ","WA",17,5.6144898586927e-10,-0.213045765621019,4.38806679881054e-09,-0.0769470539013404,3.21429577399002e-10,-0.297039674187086,"Fall","NOCAFall","NOCA11","Shoulder"
"8535",2002,11,"OLYM","Olympic NP","Pacific West ","WA",158942,2.2864957418473e-09,0.0652903991735294,5.33428368143518e-09,-0.0545141015804419,2.24809770799084e-09,0.239569051818823,"Fall","OLYMFall","OLYM11","Shoulder"
"8536",2002,11,"PEFO","Petrified Forest NP","Intermountain ","AZ",24370,7.42945302053293e-10,-0.18376134860685,1.7919989936388e-09,-0.138494745941771,6.08836647764122e-10,-0.216992083517517,"Fall","PEFOFall","PEFO11","Shoulder"
"8537",2002,11,"PINN","Pinnacles NP","Pacific West ","CA",11360,1.19961412219586e-09,-0.110077868701594,2.80983081246688e-09,-0.114363943499175,1.12260234441663e-09,-0.0738998967683897,"Fall","PINNFall","PINN11","Shoulder"
"8538",2002,11,"REDW","Redwood NP","Pacific West ","CA",18943,6.94501966688654e-10,-0.19157767713738,1.96888549908181e-09,-0.134301112731796,6.18849971267821e-10,-0.214203208421133,"Fall","REDWFall","REDW11","Shoulder"
"8539",2002,11,"ROMO","Rocky Mountain NP","Intermountain ","CO",57455,7.06436140767726e-10,-0.189652099044121,1.19441756485372e-09,-0.152662233275759,6.62741084234142e-10,-0.201978812409245,"Fall","ROMOFall","ROMO11","Shoulder"
"8540",2002,11,"SAGU","Saguaro NP","Intermountain ","AZ",49680,1.02585860773905e-09,-0.138113307937207,1.78842785025779e-09,-0.138579410769326,9.83285897149244e-10,-0.112701816046961,"Fall","SAGUFall","SAGU11","Shoulder"
"8541",2002,11,"SEQU","Sequoia NP","Pacific West ","CA",42811,5.39962704477186e-10,-0.216512575513356,1.89432003416812e-09,-0.13606891412058,3.97385818695639e-10,-0.27588461316375,"Fall","SEQUFall","SEQU11","Shoulder"
"8542",2002,11,"YELL","Yellowstone NP","Intermountain ","WY",11235,2.75534043833647e-10,-0.259178120090757,6.87902290685827e-10,-0.164670720128897,2.14744361182184e-10,-0.326753259546587,"Fall","YELLFall","YELL11","Shoulder"
"8543",2002,11,"YOSE","Yosemite NP","Pacific West ","CA",149828,6.26113951008114e-10,-0.20261207834214,1.88493531894096e-09,-0.136291407370385,5.52892287508655e-10,-0.232573506912256,"Fall","YOSEFall","YOSE11","Shoulder"
"8544",2002,11,"ZION","Zion NP","Intermountain ","UT",112489,4.71847107980632e-10,-0.227503021903196,4.23448476283284e-09,-0.080588183703292,2.77882078458802e-10,-0.309168368047749,"Fall","ZIONFall","ZION11","Shoulder"
"8545",2002,12,"ARCH","Arches NP","Intermountain ","UT",14200,2.98971387521326e-10,-0.255396506443246,6.00232974434789e-10,-0.166749188213307,3.11584508194684e-10,-0.299781687696982,"Winter","ARCHWinter","ARCH12","Low"
"8546",2002,12,"BIBE","Big Bend NP","Intermountain ","TX",25946,5.59116161971058e-10,-0.213422166582163,8.9291568583505e-10,-0.15981025335539,5.87183079936437e-10,-0.223022957886072,"Winter","BIBEWinter","BIBE12","Shoulder"
"8547",2002,12,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",2823,2.56755062999134e-10,-0.262208107241027,5.00193997332588e-10,-0.169120916772345,2.64112898218372e-10,-0.313003310947174,"Winter","BLCAWinter","BLCA12","Low"
"8548",2002,12,"BRCA","Bryce Canyon NP","Intermountain ","UT",16395,2.37423492156819e-10,-0.265327254747643,5.48734169214526e-10,-0.167970124198812,2.15098910905098e-10,-0.326654511624151,"Winter","BRCAWinter","BRCA12","Low"
"8549",2002,12,"CANY","Canyonlands NP","Intermountain ","UT",5121,2.81496288644414e-10,-0.258216112337376,6.51294518316803e-10,-0.165538618839233,2.57395771363633e-10,-0.314874141126337,"Winter","CANYWinter","CANY12","Low"
"8550",2002,12,"CARE","Capitol Reef NP","Intermountain ","UT",5048,2.30635138675333e-10,-0.266422555073132,4.570358813627e-10,-0.17014411132276,1.96173965960611e-10,-0.331925419693448,"Winter","CAREWinter","CARE12","Low"
"8551",2002,12,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",27221,4.90428797035457e-10,-0.224504867766792,8.72768690651782e-10,-0.160287899221422,4.84744799855719e-10,-0.25155370176227,"Winter","CAVEWinter","CAVE12","Low"
"8552",2002,12,"CHIS","Channel Islands NP","Pacific West ","CA",31055,1.49989489108396e-09,-0.0616275891458463,3.60518592756875e-09,-0.0955076287336091,1.31918642676254e-09,-0.0191480003178707,"Winter","CHISWinter","CHIS12","Low"
"8553",2002,12,"CRLA","Crater Lake NP","Pacific West ","OR",7022,5.25883174372668e-10,-0.218784306640539,1.78031367426001e-09,-0.138771782018058,3.21796395086338e-10,-0.296937509435018,"Winter","CRLAWinter","CRLA12","Low"
"8554",2002,12,"DEVA","Death Valley NP","Pacific West ","CA",61766,6.75547282987906e-10,-0.194636013931949,1.84645354561752e-09,-0.137203734979457,6.28493423970866e-10,-0.211517348419032,"Winter","DEVAWinter","DEVA12","Low"
"8555",2002,12,"GLAC","Glacier NP","Intermountain ","MT",8334,2.09674561763197e-10,-0.269804542587028,3.87724879979956e-10,-0.171787339654324,2.03104560947409e-10,-0.329995135132616,"Winter","GLACWinter","GLAC12","Low"
"8556",2002,12,"GRBA","Great Basin NP","Pacific West ","NV",1101,2.41151858786585e-10,-0.26472568307135,6.97976954011637e-10,-0.164431869558602,2.16046319723162e-10,-0.326390642704125,"Winter","GRBAWinter","GRBA12","Low"
"8557",2002,12,"GRCA","Grand Canyon NP","Intermountain ","AZ",175065,3.9836060212166e-10,-0.239360064116143,9.84046399921112e-10,-0.157649722295754,3.36080968610375e-10,-0.292959021039138,"Winter","GRCAWinter","GRCA12","Low"
"8558",2002,12,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",2914,4.09128709405639e-10,-0.237622630812881,1.09260200886752e-09,-0.155076081046714,3.58661128574411e-10,-0.286670075538395,"Winter","GRSAWinter","GRSA12","Low"
"8559",2002,12,"GRTE","Grand Teton NP","Intermountain ","WY",60621,2.66463433755191e-10,-0.260641662347125,5.58691481966633e-10,-0.167734055781186,2.3467011667222e-10,-0.321203609298867,"Winter","GRTEWinter","GRTE12","Low"
"8560",2002,12,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",10829,4.79481706131439e-10,-0.226271180063733,7.6256528869223e-10,-0.162900606421173,4.68132477227101e-10,-0.25618050652444,"Winter","GUMOWinter","GUMO12","Low"
"8561",2002,12,"JOTR","Joshua Tree NP","Pacific West ","CA",112920,5.27065409238228e-10,-0.218593553133582,1.88646609444731e-09,-0.136255115675977,4.55241677688178e-10,-0.259770805968306,"Winter","JOTRWinter","JOTR12","Shoulder"
"8562",2002,12,"KICA","Kings Canyon NP","Pacific West ","CA",17898,3.87510697365659e-10,-0.241110695435384,9.42269817727492e-10,-0.158640163381397,3.32904231958864e-10,-0.293843794384561,"Winter","KICAWinter","KICA12","Low"
"8563",2002,12,"LAVO","Lassen Volcanic NP","Pacific West ","CA",6003,4.36775000128305e-10,-0.233161903876713,1.16848897224742e-09,-0.153276949512983,2.76739964277795e-10,-0.309486465610008,"Winter","LAVOWinter","LAVO12","Low"
"8564",2002,12,"MEVE","Mesa Verde NP","Intermountain ","CO",6037,3.45684206618047e-10,-0.247859396582852,6.20217932567613e-10,-0.166275383928939,3.25302368375802e-10,-0.295961038277169,"Winter","MEVEWinter","MEVE12","Low"
"8565",2002,12,"MORA","Mount Rainier NP","Pacific West ","WA",52237,5.04876854481235e-10,-0.222173674780716,9.92091298002151e-10,-0.157458993490982,4.33519692366602e-10,-0.265820735732883,"Winter","MORAWinter","MORA12","Low"
"8566",2002,12,"NOCA","North Cascades NP","Pacific West ","WA",14,3.12583945734581e-10,-0.253200121195722,6.90005885761735e-10,-0.164620848002425,2.83729345573747e-10,-0.307539808096325,"Winter","NOCAWinter","NOCA12","Low"
"8567",2002,12,"OLYM","Olympic NP","Pacific West ","WA",135956,1.75705288669868e-09,-0.02013516582595,4.27235935518411e-09,-0.0796902511679595,1.33670108315442e-09,-0.0142698807789385,"Winter","OLYMWinter","OLYM12","Low"
"8568",2002,12,"PEFO","Petrified Forest NP","Intermountain ","AZ",20929,4.67707320005844e-10,-0.228170976382674,7.3356670737823e-10,-0.163588106088466,4.79165540578919e-10,-0.253107617127892,"Winter","PEFOWinter","PEFO12","Low"
"8569",2002,12,"PINN","Pinnacles NP","Pacific West ","CA",6941,8.66513105444238e-10,-0.16382369279043,3.3842086910596e-09,-0.100746566974558,6.41795228073505e-10,-0.207812577452117,"Winter","PINNWinter","PINN12","Low"
"8570",2002,12,"REDW","Redwood NP","Pacific West ","CA",17191,4.60166816390069e-10,-0.229387636075961,1.45026646247715e-09,-0.14659655612802,2.83553985847007e-10,-0.307588648661062,"Winter","REDWWinter","REDW12","Low"
"8571",2002,12,"ROMO","Rocky Mountain NP","Intermountain ","CO",68633,6.33950128951206e-10,-0.201347711618299,1.26156807223055e-09,-0.151070226033053,5.49892298362664e-10,-0.233409053173754,"Winter","ROMOWinter","ROMO12","Low"
"8572",2002,12,"SAGU","Saguaro NP","Intermountain ","AZ",58459,8.26725526746574e-10,-0.170243415631443,1.50424128708693e-09,-0.1453169185637,8.03268340732188e-10,-0.162839662868552,"Winter","SAGUWinter","SAGU12","Shoulder"
"8573",2002,12,"SEQU","Sequoia NP","Pacific West ","CA",36580,4.11089875849934e-10,-0.237306196754073,1.09789111135683e-09,-0.154950686767515,3.24614168878412e-10,-0.296152713143052,"Winter","SEQUWinter","SEQU12","Low"
"8574",2002,12,"YELL","Yellowstone NP","Intermountain ","WY",19123,2.48998167067106e-10,-0.263459681818324,5.34436050969589e-10,-0.168309104627884,2.13277881466745e-10,-0.327161698238918,"Winter","YELLWinter","YELL12","Low"
"8575",2002,12,"YOSE","Yosemite NP","Pacific West ","CA",116311,3.91074721889194e-10,-0.240535640345615,9.13773279265229e-10,-0.159315760594227,2.98897601114234e-10,-0.303315199741583,"Winter","YOSEWinter","YOSE12","Low"
"8576",2002,12,"ZION","Zion NP","Intermountain ","UT",75973,2.74960631772086e-10,-0.259270640083916,6.18536277752213e-10,-0.166315252676778,2.44737063948008e-10,-0.318399799101015,"Winter","ZIONWinter","ZION12","Low"
"8577",2002,2,"ARCH","Arches NP","Intermountain ","UT",18163,3.04605237986327e-10,-0.254487485092944,6.97711721731054e-10,-0.164438157697414,2.94059276928493e-10,-0.304662752512135,"Winter","ARCHWinter","ARCH2","Low"
"8578",2002,2,"BIBE","Big Bend NP","Intermountain ","TX",30058,4.36918585540682e-10,-0.233138736381186,6.87951362543515e-10,-0.164669556731092,4.10283501617315e-10,-0.272292396584706,"Winter","BIBEWinter","BIBE2","Shoulder"
"8579",2002,2,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",2790,2.84894206568148e-10,-0.257667858535037,5.59439938818684e-10,-0.167716311332546,2.58559867960528e-10,-0.314549921100122,"Winter","BLCAWinter","BLCA2","Low"
"8580",2002,2,"BRCA","Bryce Canyon NP","Intermountain ","UT",22014,2.52624186802472e-10,-0.262874623805773,5.64876700970274e-10,-0.167587416331446,2.57349919152716e-10,-0.314886911720345,"Winter","BRCAWinter","BRCA2","Low"
"8581",2002,2,"CANY","Canyonlands NP","Intermountain ","UT",6319,2.80019049166718e-10,-0.258454464816392,6.12160155899488e-10,-0.166466418059832,2.61786037292211e-10,-0.313651379941182,"Winter","CANYWinter","CANY2","Low"
"8582",2002,2,"CARE","Capitol Reef NP","Intermountain ","UT",8217,2.47152998336037e-10,-0.263757399654797,4.4448672520403e-10,-0.170441627280195,2.33487951195599e-10,-0.321532861804924,"Winter","CAREWinter","CARE2","Low"
"8583",2002,2,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",16446,4.09368583834203e-10,-0.23758392709181,7.45367156884669e-10,-0.163308340501945,3.89845489223717e-10,-0.277984718795513,"Winter","CAVEWinter","CAVE2","Low"
"8584",2002,2,"CHIS","Channel Islands NP","Pacific West ","CA",39572,2.35207935565583e-09,0.0758723103464145,6.65714905423442e-09,-0.0231515499499345,2.44346076705426e-09,0.293980873225987,"Winter","CHISWinter","CHIS2","Low"
"8585",2002,2,"CRLA","Crater Lake NP","Pacific West ","OR",5794,5.73088351863588e-10,-0.21116775479014,4.30008961771478e-09,-0.0790328208593066,4.20936313583198e-10,-0.269325413445976,"Winter","CRLAWinter","CRLA2","Low"
"8586",2002,2,"DEVA","Death Valley NP","Pacific West ","CA",103154,5.78872463404572e-10,-0.210234488826489,1.28397514842504e-09,-0.150538998064971,5.28714294567578e-10,-0.239307475146581,"Winter","DEVAWinter","DEVA2","Low"
"8587",2002,2,"GLAC","Glacier NP","Intermountain ","MT",9065,2.64752183885785e-10,-0.260917772385305,5.96529159402337e-10,-0.166836998426329,2.46738546261227e-10,-0.317842353396087,"Winter","GLACWinter","GLAC2","Low"
"8588",2002,2,"GRBA","Great Basin NP","Pacific West ","NV",1444,2.27399028818545e-10,-0.266944701155996,6.33477603706467e-10,-0.165961023050465,2.06269709646101e-10,-0.329113589222422,"Winter","GRBAWinter","GRBA2","Low"
"8589",2002,2,"GRCA","Grand Canyon NP","Intermountain ","AZ",147784,3.65713159576575e-10,-0.244627726524051,8.60844451278098e-10,-0.160570599623671,3.38955308265554e-10,-0.292158470225024,"Winter","GRCAWinter","GRCA2","Low"
"8590",2002,2,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",3453,3.84843247323449e-10,-0.241541088299785,6.77156997141992e-10,-0.164925470030499,3.69579061798575e-10,-0.283629251773777,"Winter","GRSAWinter","GRSA2","Low"
"8591",2002,2,"GRTE","Grand Teton NP","Intermountain ","WY",56764,3.76869938929993e-10,-0.242827581011514,2.94417135116021e-09,-0.111178991978429,2.10920919618829e-10,-0.327818150834138,"Winter","GRTEWinter","GRTE2","Low"
"8592",2002,2,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",12344,4.20179433361618e-10,-0.235839597330774,8.09377287414037e-10,-0.161790785454484,4.1222847357858e-10,-0.271750689941159,"Winter","GUMOWinter","GUMO2","Low"
"8593",2002,2,"JOTR","Joshua Tree NP","Pacific West ","CA",103356,6.3464360021728e-10,-0.20123582008149,3.35468230971969e-09,-0.101446579748553,4.62976768034196e-10,-0.257616456233543,"Winter","JOTRWinter","JOTR2","Shoulder"
"8594",2002,2,"KICA","Kings Canyon NP","Pacific West ","CA",18934,3.60412981717249e-10,-0.245482909824435,7.30933091830366e-10,-0.163650543964075,3.02156744069748e-10,-0.30240747488671,"Winter","KICAWinter","KICA2","Low"
"8595",2002,2,"LAVO","Lassen Volcanic NP","Pacific West ","CA",6840,5.20267315340384e-10,-0.219690425074521,2.22224549872863e-09,-0.128294442488992,4.76815420480392e-10,-0.25376216418351,"Winter","LAVOWinter","LAVO2","Low"
"8596",2002,2,"MEVE","Mesa Verde NP","Intermountain ","CO",6075,3.57153567025696e-10,-0.246008816140642,6.76595834914195e-10,-0.164938774089781,3.17012943673589e-10,-0.298269779236833,"Winter","MEVEWinter","MEVE2","Low"
"8597",2002,2,"MORA","Mount Rainier NP","Pacific West ","WA",25394,5.991135526752e-10,-0.206968590589628,1.22088994469749e-09,-0.152034624906302,5.69450209209066e-10,-0.227961853702301,"Winter","MORAWinter","MORA2","Low"
"8598",2002,2,"NOCA","North Cascades NP","Pacific West ","WA",0,4.08738125335176e-10,-0.237685651523379,1.14137521656232e-09,-0.153919763649671,3.59327095855733e-10,-0.286484592709922,"Winter","NOCAWinter","NOCA2","Low"
"8599",2002,2,"OLYM","Olympic NP","Pacific West ","WA",123199,1.74615448623703e-09,-0.0218936219236637,5.53161472183206e-09,-0.0498357684181995,1.63398139463311e-09,0.0685275697400653,"Winter","OLYMWinter","OLYM2","Low"
"8600",2002,2,"PEFO","Petrified Forest NP","Intermountain ","AZ",26808,5.37021691452672e-10,-0.216987107744449,8.54073922695875e-10,-0.16073111561917,4.90037510569863e-10,-0.250079594878818,"Winter","PEFOWinter","PEFO2","Low"
"8601",2002,2,"PINN","Pinnacles NP","Pacific West ","CA",12676,1.04323414423253e-09,-0.135309766426182,2.13307127516771e-09,-0.130408588983448,9.42842914852804e-10,-0.123965851020803,"Winter","PINNWinter","PINN2","Low"
"8602",2002,2,"REDW","Redwood NP","Pacific West ","CA",15639,1.5437011709241e-09,-0.0545594491766729,3.01282447878748e-08,0.533302241121208,5.39425282219952e-10,-0.236324289123444,"Winter","REDWWinter","REDW2","Low"
"8603",2002,2,"ROMO","Rocky Mountain NP","Intermountain ","CO",62365,8.25645847837573e-10,-0.170417621742495,7.53268469821933e-09,-0.00239431160698677,6.06421690640957e-10,-0.217664688749651,"Winter","ROMOWinter","ROMO2","Low"
